Millesime,Catégorie juridique,Catégorie,Etablissement2,Ressource,Négociée,Valeur,Code département,Académie,Code Région,Région
2018,Association loi de 1901,Fondation reconnue d'utilité publique,Fondation Maison des Sciences de l'homme (FMSH),Gale Virtual Reference Library,NON,1331.64,D075,Paris,R11,Île-de-France
2018,"Établissement public à caractère scientifique, culturel et professionnel",Université,Sorbonne Université (Sorbonne U),Gale Virtual Reference Library,NON,221.71,D075,Paris,R11,Île-de-France
2016,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Paris-Sorbonne,Gale Virtual Reference Library,NON,138.0,D075,Paris,R11,Île-de-France
2016,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Sorbonne Nouvelle - Paris 3,Gale Virtual Reference Library,NON,232.0,D075,Paris,R11,Île-de-France
2016,Établissement public national à caractère administratif,Organisme de recherche,Centre national de la recherche scientifique (CNRS),Genetics Society of America,NON,14172.0,D075,Paris,R11,Île-de-France
2017,Établissement public national à caractère administratif,Organisme de recherche,Centre national de la recherche scientifique (CNRS),Genetics Society of America,NON,15516.0,D075,Paris,R11,Île-de-France
2015,Établissement public national à caractère administratif,Organisme de recherche,Institut national de la santé et de la recherche médicale (INSERM),Genetics Society of America,NON,1771.0,D075,Paris,R11,Île-de-France
2016,Établissement public national à caractère administratif,Organisme de recherche,Institut national de la santé et de la recherche médicale (INSERM),Genetics Society of America,NON,2125.0,D075,Paris,R11,Île-de-France
2015,Établissement public national à caractère administratif,Organisme de recherche,Centre national de la recherche scientifique (CNRS),Geological Society of London - Revues,NON,13625.0,D075,Paris,R11,Île-de-France
2016,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Pierre-et-Marie-Curie (UPMC),Georef (diff. Proquest - CSA),NON,7048.0,D075,Paris,R11,Île-de-France
2017,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Pierre-et-Marie-Curie (UPMC),Georef (diff. Proquest - CSA),NON,7501.0,D075,Paris,R11,Île-de-France
2016,Établissement public national à caractère administratif,Organisme de recherche,Centre national de la recherche scientifique (CNRS),Geoscienceworld Millenium Collection (GSW),NON,54786.0,D075,Paris,R11,Île-de-France
2018,"Établissement public à caractère scientifique, culturel et professionnel",Université,Sorbonne Université (Sorbonne U),Geoscienceworld Millenium Collection (GSW),NON,14721.0,D075,Paris,R11,Île-de-France
2015,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Pierre-et-Marie-Curie (UPMC),Geoscienceworld Millenium Collection (GSW),NON,15027.0,D075,Paris,R11,Île-de-France
2016,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Pierre-et-Marie-Curie (UPMC),Geoscienceworld Millenium Collection (GSW),NON,16451.0,D075,Paris,R11,Île-de-France
2016,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Sorbonne Nouvelle - Paris 3,Global Books in Print,NON,6110.0,D075,Paris,R11,Île-de-France
2015,Association loi de 1901,Fédération,Fédération nationale des centres de lutte contre le cancer (Fédération UNICANCER),GM Santé (Revue du Praticien etc.),OUI,1672.0,D075,Paris,R11,Île-de-France
2017,Association loi de 1901,Fédération,Fédération nationale des centres de lutte contre le cancer (Fédération UNICANCER),GM Santé (Revue du Praticien etc.),OUI,850.0,D075,Paris,R11,Île-de-France
2016,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Sorbonne Paris Nord,GM Santé (Revue du Praticien etc.),OUI,1086.0,D093,Créteil,R11,Île-de-France
2017,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Sorbonne Paris Nord,GM Santé (Revue du Praticien etc.),OUI,915.0,D093,Créteil,R11,Île-de-France
2018,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Sorbonne Paris Nord,GM Santé (Revue du Praticien etc.),OUI,1085.22,D093,Créteil,R11,Île-de-France
2015,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Paris Diderot,GM Santé (Revue du Praticien etc.),OUI,5582.0,D075,Paris,R11,Île-de-France
2018,"Établissement public à caractère scientifique, culturel et professionnel",Grand établissement,Sciences Po (IEP de Paris),Gobi,NON,35447.6,D075,Paris,R11,Île-de-France
2015,"Établissement public à caractère scientifique, culturel et professionnel",Grand établissement,Conservatoire national des arts et métiers (CNAM),Groupe Les Echos - Revues,NON,2175.0,D075,Paris,R11,Île-de-France
2018,Établissement public national à caractère administratif,Administration publique,Institut national de l'information géographique et forestière (IGN),Groupe Les Echos - Revues,NON,1234.43,D094,Créteil,R11,Île-de-France
2016,Groupement d'intérêt public,Bibliothèque,Bibliothèque universitaire des langues et civilisations (BULAC),Groupe Moniteur - Revues,NON,269.0,D075,Paris,R11,Île-de-France
2016,Établissement public national à caractère industriel ou commercial doté d'un comptable public,Organisme de recherche,IFP Energies nouvelles (IFPEN),Groupe Moniteur - Revues,NON,21533.0,D092,Versailles,R11,Île-de-France
2017,Établissement public national à caractère industriel ou commercial doté d'un comptable public,Organisme de recherche,IFP Energies nouvelles (IFPEN),Groupe Moniteur - Revues,NON,20000.0,D092,Versailles,R11,Île-de-France
2018,Établissement public national à caractère industriel ou commercial doté d'un comptable public,Organisme de recherche,IFP Energies nouvelles (IFPEN),Groupe Moniteur - Revues,NON,20328.0,D092,Versailles,R11,Île-de-France
2016,"Établissement public à caractère scientifique, culturel et professionnel",Grand établissement,Institut national d'histoire de l'art (INHA),Grove Art Online,NON,712.0,D075,Paris,R11,Île-de-France
2016,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Paris 1 - Panthéon Sorbonne (Paris 1),Grove Art Online,NON,8136.0,D075,Paris,R11,Île-de-France
2016,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Sorbonne Nouvelle - Paris 3,Grove Art Online,NON,1964.0,D075,Paris,R11,Île-de-France
2017,"Établissement public à caractère scientifique, culturel et professionnel",École normale supérieure,École normale supérieure PSL (ENS PSL),Grove Music Online,NON,2225.0,D075,Paris,R11,Île-de-France
2018,"Établissement public à caractère scientifique, culturel et professionnel",Université,Sorbonne Université (Sorbonne U),Grove Music Online,NON,3264.0,D075,Paris,R11,Île-de-France
2015,"Établissement public à caractère scientifique, culturel et professionnel",Grand établissement,Muséum national d'histoire naturelle (MNHN),Handbook of the Birds of the World (HBW) Alive,NON,375.0,D075,Paris,R11,Île-de-France
2016,"Établissement public à caractère scientifique, culturel et professionnel",Grand établissement,Muséum national d'histoire naturelle (MNHN),Handbook of the Birds of the World (HBW) Alive,NON,375.0,D075,Paris,R11,Île-de-France
2015,Établissement public national à caractère administratif,Bibliothèque,Bibliothèque nationale de France (BNF),Harmathèque,OUI,890.0,D075,Paris,R11,Île-de-France
2015,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Paris Nanterre,Harmathèque,OUI,8670.0,D092,Versailles,R11,Île-de-France
2018,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Paris Nanterre,Harmathèque,OUI,8635.0,D092,Versailles,R11,Île-de-France
2015,Sans personnalité juridique - secteur public,Bibliothèque,Bibliothèque interuniversitaire Cujas,Hein,NON,14037.0,D075,Paris,R11,Île-de-France
2018,Sans personnalité juridique - secteur public,Bibliothèque,Bibliothèque interuniversitaire Cujas,Hein,NON,18721.51,D075,Paris,R11,Île-de-France
2018,"Établissement public à caractère scientifique, culturel et professionnel",Grand établissement,Sciences Po (IEP de Paris),Hein,NON,4721.0,D075,Paris,R11,Île-de-France
2015,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Paris-Est Créteil (UPEC),Helinia,NON,2210.0,D094,Créteil,R11,Île-de-France
2015,"Établissement public à caractère scientifique, culturel et professionnel",Grand établissement,École nationale des Chartes (ENC),Heritage of the Printed Book Database (HPB),NON,500.0,D075,Paris,R11,Île-de-France
2016,"Établissement public à caractère scientifique, culturel et professionnel",Grand établissement,École nationale des Chartes (ENC),Heritage of the Printed Book Database (HPB),NON,500.0,D075,Paris,R11,Île-de-France
2015,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Sorbonne Nouvelle - Paris 3,Hispanic American Periodicals Index (HAPI),NON,1402.0,D075,Paris,R11,Île-de-France
2017,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Sorbonne Nouvelle - Paris 3,Hispanic American Periodicals Index (HAPI),NON,1875.0,D075,Paris,R11,Île-de-France
2015,Sans personnalité juridique - secteur public,Bibliothèque,Bibliothèque interuniversitaire de la Sorbonne (BIS),Historical Abstracts - America : History and Life,OUI,15425.0,D075,Paris,R11,Île-de-France
2016,Sans personnalité juridique - secteur public,Bibliothèque,Bibliothèque interuniversitaire de la Sorbonne (BIS),Historical Abstracts - America : History and Life,OUI,15852.0,D075,Paris,R11,Île-de-France
2015,Association loi de 1901,Fondation reconnue d'utilité publique,Fondation Maison des Sciences de l'homme (FMSH),Historical Abstracts - America : History and Life,OUI,10743.0,D075,Paris,R11,Île-de-France
2015,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Sorbonne Nouvelle - Paris 3,Historical Abstracts - America : History and Life,OUI,10946.0,D075,Paris,R11,Île-de-France
2015,Groupement d'intérêt public,Bibliothèque,Bibliothèque universitaire des langues et civilisations (BULAC),Horn of Africa Journal,NON,84.0,D075,Paris,R11,Île-de-France
2017,"Établissement public à caractère scientifique, culturel et professionnel",Grand établissement relevant d'un autre département ministériel,École nationale supérieure des mines de Paris (MINES ParisTech PSL),Hospimedia,NON,985.0,D075,Paris,R11,Île-de-France
2018,"Établissement public à caractère scientifique, culturel et professionnel",Grand établissement relevant d'un autre département ministériel,École nationale supérieure des mines de Paris (MINES ParisTech PSL),Hospimedia,NON,1009.0,D075,Paris,R11,Île-de-France
2015,"Établissement public à caractère scientifique, culturel et professionnel",Grand établissement relevant d'un autre département ministériel,"Institut national du sport, de l'expertise et de la performance (INSEP)",Human Kinetics - Revues,NON,6603.0,D075,Paris,R11,Île-de-France
2016,"Établissement public à caractère scientifique, culturel et professionnel",Grand établissement relevant d'un autre département ministériel,"Institut national du sport, de l'expertise et de la performance (INSEP)",Human Kinetics - Revues,NON,5965.0,D075,Paris,R11,Île-de-France
2017,"Établissement public à caractère scientifique, culturel et professionnel",Grand établissement relevant d'un autre département ministériel,"Institut national du sport, de l'expertise et de la performance (INSEP)",Human Kinetics - Revues,NON,6540.0,D075,Paris,R11,Île-de-France
2018,"Établissement public à caractère scientifique, culturel et professionnel",Grand établissement relevant d'un autre département ministériel,Institut des sciences et industries du vivant et de l'environnement (Agro Paris Tech),Ialine,NON,720.0,D075,Paris,R11,Île-de-France
2015,"Établissement public à caractère scientifique, culturel et professionnel",Grand établissement,CentraleSupélec,IEEE,OUI,15275.0,D091,Versailles,R11,Île-de-France
2016,Établissement public national à caractère industriel ou commercial doté d'un comptable public,Organisme de recherche,Commissariat à l’énergie atomique et aux énergies alternatives (CEA),IEEE,OUI,292575.0,D075,Paris,R11,Île-de-France
2018,"Établissement public à caractère scientifique, culturel et professionnel",Grand établissement,Conservatoire national des arts et métiers (CNAM),IEEE,OUI,37380.0,D075,Paris,R11,Île-de-France
2017,"Établissement public à caractère scientifique, culturel et professionnel",École normale supérieure,École normale supérieure PSL (ENS PSL),IEEE,OUI,5753.0,D075,Paris,R11,Île-de-France
2016,"Établissement public à caractère scientifique, culturel et professionnel",Grand établissement relevant d'un autre département ministériel,École polytechnique (X),IEEE,OUI,36484.0,D091,Versailles,R11,Île-de-France
2017,"Établissement public à caractère scientifique, culturel et professionnel",Grand établissement relevant d'un autre département ministériel,École polytechnique (X),IEEE,OUI,39672.0,D091,Versailles,R11,Île-de-France
2017,Établissement public national à caractère administratif,Organisme de recherche,"Institut français des sciences et technologies des transports, de l'aménagement et des réseaux (Ifsttar)",IEEE,OUI,13224.0,D077,Créteil,R11,Île-de-France
2016,Établissement public national à caractère administratif,Organisme de recherche,Institut national de recherche en informatique et en automatique (Inria),IEEE,OUI,213551.0,D078,Versailles,R11,Île-de-France
2017,Sans personnalité juridique - secteur public,Autre structure,Observatoire de Paris-Meudon,IEEE,OUI,27180.0,D092,Versailles,R11,Île-de-France
2015,Sans personnalité juridique - secteur public,École d'ingénieurs,Télécom Paris,IEEE,OUI,92765.0,D091,Versailles,R11,Île-de-France
2015,Sans personnalité juridique - secteur public,Bibliothèque,Centre de documentation IMT SudParis - IBT BS,IEEE,OUI,70734.0,D091,Versailles,R11,Île-de-France
2016,Sans personnalité juridique - secteur public,Bibliothèque,Centre de documentation IMT SudParis - IBT BS,IEEE,OUI,72971.0,D091,Versailles,R11,Île-de-France
2016,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Paris-Est Marne-la-Vallée (UPEM),IEEE,OUI,36484.0,D077,Créteil,R11,Île-de-France
2015,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Pierre-et-Marie-Curie (UPMC),IEEE,OUI,63215.0,D075,Paris,R11,Île-de-France
2015,Établissement public national à caractère industriel ou commercial doté d'un comptable public,Organisme lié à la recherche,Universcience,Immateriel.fr,OUI,5600.0,D075,Paris,R11,Île-de-France
2016,Établissement public national à caractère administratif,Organisme de recherche,Centre national de la recherche scientifique (CNRS),InCites,OUI,495900.0,D075,Paris,R11,Île-de-France
2017,Établissement public national à caractère industriel ou commercial doté d'un comptable public,Établissement public à caractère industriel et commercial,Institut de radioprotection et de sûreté nucléaire (IRSN),InCites,OUI,6384.0,D092,Versailles,R11,Île-de-France
2017,Établissement public national à caractère administratif,Organisme de recherche,"Institut français des sciences et technologies des transports, de l'aménagement et des réseaux (Ifsttar)",InCites,OUI,5874.0,D077,Créteil,R11,Île-de-France
